movieId,directors,actor1,actor2,actor3,actor4,actor5
11246,Rick Bota,Dean Winters,Ashley Laurence,Rachel Hayward,Sarah-Jane Redmond,Doug Bradley
49683,Robert Mulligan,Natalie Wood,Christopher Plummer,Robert Redford,Roddy McDowall,Ruth Gordon
52728,Noriaki Yuasa,Kojiro Hongo,Kichijirô Ueda,Reiko Kasahara,Naoyuki Abe,Taro Marui
23957,Jonathan Kaplan,Matt Dillon,Vincent Spano,Andy Romano,Ellen Geer,Michael Eric Kramer
49653,Aleksei Popogrebsky,Глеб Пускепалис,Igor Chernevich,Yevgeni Syty,Вера Сандрыкина,Владимир Кучеренко
27344,Roger Corman,Marie Windsor,Carole Mathews,Beverly Garland,Mike Connors,Susan Cummings
7295,J.S. Cardone,Johnathon Schaech,Lori Heuring,Bruce Davison,Julie Benz,Valentine Pelka
78237,Damián Szifrón,Diego Peretti,Luis Luque,Oscar Ferreiro,Gabriela Iscovich,Martín Adjemián
29952,Carlos Sorin,Juan Villegas,Walter Donado,Rosa Valsecchi,Mariela Díaz,Claudina Fazzini
28638,Takashi Miike,Masahiro Motoki,Renji Ishibashi,Mako,Li Li Wang,Yuichi Minato
14942,Breck Eisner,Navi Rawat,Joe Flanigan,Peter Horton,Joe Morton,Jocelyn Seagrave
7509,Deepa Mehta,Lisa Ray,Sarala,John Abraham,Seema Biswas,Waheeda Rehman
24269,Allan Arkush,Charles Malik Whitfield,D.B. Woodside,Terron Brooks,Christian Payton,Jenifer Lewis
2117,Marc Rothemund,Julia Jentsch,Fabian Hinrichs,Alexander Held,Johanna Gastdorf,André Hennicke
47250,George W. Hill,Chester Morris,Wallace Beery,Lewis Stone,Robert Montgomery,Leila Hyams
36768,Ere Kokkonen,Vesa-Matti Loiri,Marjatta Raita,Spede Pasanen,Simo Salminen,Elli Castrén
29040,Aleksi Mäkelä,Jasper Pääkkönen,Elina Hietala,Juha Veijonen,Peter Franzén,Kari Hietalahti
9912,Roger Donaldson,Anthony Hopkins,Iain Rea,Tessa Mitchell,Aaron Murphy,Tim Shadbolt
24163,Wong Kar-wai,Andy Lau,Maggie Cheung,Jacky Cheung,Alex Man Chi-Leung,Ronald Wong Ban
1969,Espen Sandberg,Penélope Cruz,Salma Hayek,Dwight Yoakam,Steve Zahn,Denis Arndt
31858,Alan Clarke,Tim Roth,Bill Stewart,Geoffrey Hutchings,Sean Chapman,Eric Richard
8435,Michael Winterbottom,Steve Coogan,Rob Brydon,Keeley Hawes,Shirley Henderson,Raymond Waring
34187,Frank Capra,Barbara Stanwyck,Nils Asther,Toshia Mori,Walter Connolly,Gavin Gordon
12116,Éric Rohmer,Bernard Verley,Françoise Verley,Zouzou,Daniel Ceccaldi,Malvina Penne
53367,Richard Schickel,Sydney Pollack,Woody Allen,Richard Attenborough,Jeanine Basinger,Claire Bloom
38349,Daniel MacIvor,Paul Gross,Sandra Oh,Ellen Page,Daniel MacIvor,Rebecca Jenkins
124484,Rintaro Mayuzumi,Masahiro Motoki,Naoto Takenaka,Michiko Hada,Teruyuki Kagawa,Mikijiro Hira
45759,John Gray,Jeremy Davies,Clea DuVall,Allison Smith,Mary Lynn Rajskub,Eric Dane
11183,Patrice Leconte,Thierry Lhermitte,Marie-Anne Chazel,Michel Blanc,Josiane Balasko,Christian Clavier
13275,Justin Lin,James Franco,Donnie Wahlberg,Jim Parrack,Tyrese Gibson,Jordana Brewster
11565,John Whitesell,Martin Lawrence,Nia Long,Emily Procter,Zachary Levi,Mark Moses
11283,Kirk Jones,Emma Thompson,Colin Firth,Kelly Macdonald,Thomas Brodie-Sangster,Eliza Bennett
97936,Robert Ellis Miller,Sandy Dennis,Anthony Newley,Theodore Bikel,Burr DeBenning,Sandy Baron
19416,Amanda Micheli,Jeannie Epper,Zoë Bell,Quentin Tarantino,,
17,John Fawcett,Sean Bean,Maria Bello,Richard Elfyn,Maurice Roeves,Abigail Stone
27568,Ray Milland,Ray Milland,Jean Hagen,Frankie Avalon,Mary Mitchel,Joan Freeman
27629,Frank Capra,Bing Crosby,Jane Wyman,Alexis Smith,Franchot Tone,James Barton
45726,Andrew L. Stone,Doris Day,Louis Jourdan,Barry Sullivan,Frank Lovejoy,Jack Kelly
33117,David Butler,Doris Day,Gordon MacRae,Gene Nelson,Eve Arden,Billy De Wolfe
108994,Victor Saville,Lana Turner,Van Heflin,Donna Reed,Richard Hart,Frank Morgan
54227,Byron Paul,Dick Van Dyke,Nancy Kwan,Akim Tamiroff,Arthur Malet,Tyler McVey
25167,George Sidney,Janet Leigh,Dick Van Dyke,Ann-Margret,Maureen Stapleton,Bobby Rydell
16452,Michael Blieden,Patton Oswalt,Brian Posehn,Maria Bamford,Zach Galifianakis,
61105,Joseph L. Mankiewicz,Rex Harrison,Susan Hayward,Capucine,Maggie Smith,Cliff Robertson
31894,Robert Markowitz,Laurence Fishburne,Allen Payne,Malcolm-Jamal Warner,Courtney B. Vance,Andre Braugher
9286,James Wong,Mary Elizabeth Winstead,Ryan Merriman,Kris Lemche,Alexz Johnson,Sam Easton
86168,Ronald Neame,Judy Garland,Dirk Bogarde,Jack Klugman,Aline MacMahon,Gregory Phillips
15363,Sanaa Hamri,Sanaa Lathan,Simon Baker,Katharine Towne,Mike Epps,Wendy Raquel Robinson
30712,Yves Simoneau,Marlon Brando,Charlie Sheen,Donald Sutherland,Martin Sheen,David Arquette
31416,Victor Sjöström,Lillian Gish,Lars Hanson,Montagu Love,Dorothy Cumming,Edward Earle
292,Michel Gondry,Dave Chappelle,Erykah Badu,Common,Yasiin Bey,Bilal
37631,Mervyn LeRoy,Greer Garson,Walter Pidgeon,Henry Travers,Albert Bassermann,Robert Walker
77291,Carlos Diegues,Toni Garrido,Patrícia França,Murilo Benício,Zezé Motta,Milton Gonçalves
196918,Paule Baillargeon,Denis Mercier,Marianne Coquelicot Mercier,Tobie Pelletier,Luc Picard,Jean-René Ouellet
1544,Ol Parker,Piper Perabo,Lena Headey,Matthew Goode,Celia Imrie,Darren Boyd
1651,François Truffaut,Jean-Paul Belmondo,Catherine Deneuve,Michel Bouquet,Nelly Borgeaud,Martine Ferrière
33095,Cédric Klapisch,Romain Duris,Vincent Elbaz,Nicolas Koretzky,Julien Lambroschini,Joachim Lombard
33799,Nicole Garcia,Catherine Deneuve,Jean-Pierre Bacri,Emmanuelle Seigner,Jacques Dutronc,Bernard Fresson
42328,Edward Dmytryk,Spencer Tracy,Robert Wagner,Jean Peters,Richard Widmark,Katy Jurado
31432,Rex Ingram,Rudolph Valentino,Pomeroy Cannon,Josef Swickard,Bridgetta Clark,Virginia Warwick
61559,Ruba Nadda,Arsinée Khanjian,Jeff Seymour,Kathryn Winslow,Shawn Doyle,Setta Keshishian
20981,Andrew Leman,Matt Foyer,John Bolen,Ralph Lucas,Chad Fifer,Susan Zucker
12096,Shawn Levy,Steve Martin,Kevin Kline,Jean Reno,Beyoncé Knowles,Emily Mortimer
33061,John Carl Buechler,Noah Hathaway,Michael Moriarty,Julia Louis-Dreyfus,Shelley Hack,Jenny Beck
5145,Nick Love,Danny Dyer,Tamer Hassan,Geoff Bell,Georgina Chapman,Eddie Webber
9975,Matthew O'Callaghan,Will Ferrell,Drew Barrymore,David Cross,Eugene Levy,Dick Van Dyke
9754,Richard Loncraine,Harrison Ford,Paul Bettany,Virginia Madsen,Carly Schroeder,Jimmy Bennett
36495,Preston Sturges,Brian Donlevy,Akim Tamiroff,Muriel Angelus,Allyn Joslyn,William Demarest
52612,Albert Dupontel,Albert Dupontel,Philippe Uchan,Michel Vuillermoz,Nicolas Marié,Patrick Ligardes
23965,Werner Herzog,Werner Herzog,,,,
29269,Jun Ichikawa,Takahumi Shinohara,Hidetoshi Nishijima,Issei Ogata,Rie Miyazawa,
10053,Simon West,Camilla Belle,Katie Cassidy,Tommy Flanagan,Brian Geraghty,Clark Gregg
10263,Jeremy Haft,Jenna Dewan,Marc Devigne,Chad Faust,Katie Stuart,Bryan Clark
7515,Hunter Richards,Chris Evans,Jessica Biel,Joy Bryant,Jason Statham,Kelli Garner
15675,Jonathan Demme,Neil Young,Emmylou Harris,,,
9959,Joe Roth,Samuel L. Jackson,Julianne Moore,Edie Falco,Aunjanue Ellis,William Forsythe
14256,Adam Rapp,Zooey Deschanel,Will Ferrell,Ed Harris,Amy Madigan,Amelia Warner
9036,Frank Marshall,Paul Walker,Bruce Greenwood,Moon Bloodgood,Jason Biggs,Gerard Plunkett
10073,Aaron Seltzer,Alyson Hannigan,Adam Campbell,Sophie Monk,Jennifer Coolidge,Fred Willard
7304,Wayne Kramer,Paul Walker,Cameron Bright,Vera Farmiga,Chazz Palminteri,Karel Roden
16781,Tyler Perry,Tyler Perry,Blair Underwood,Lynn Whitfield,Boris Kodjoe,Lisa Arrindell
24432,Jean Duval,Daniel Tay,Jimmy Fallon,Jon Stewart,Whoopi Goldberg,William H. Macy
9920,Kurt Wimmer,Milla Jovovich,Cameron Bright,Nick Chinlund,Sebastien Andrieu,Ida Martin
10025,Donald Petrie,Lindsay Lohan,Samaire Armstrong,Chris Pine,Missi Pyle,Makenzie Vega Norfolk
9682,Jim Sonzero,Kristen Bell,Ian Somerhalder,Christina Milian,Rick Gonzalez,Jonathan Tucker
17700,Howard Hall,Kate Winslet,Johnny Depp,,,
2207,Richard Donner,Bruce Willis,Yasiin Bey,David Morse,Jenna Stern,David Zayas
14086,Silvio Soldini,Licia Maglietta,Giuseppe Battiston,Silvana Bosi,Emilio Solfrizzi,Marina Massironi
14887,Richard Sears,Luke Wilson,Jack Black,Andy Dick,Brittany Murphy,Alicia Witt
44435,Dario Argento,Christopher Rydell,Asia Argento,Piper Laurie,Frederic Forrest,Laura Johnson
18747,Johnnie To,Simon Yam,Tony Leung Ka-Fai,Louis Koo,Nick Cheung,Eddie Cheung Siu-Fai
9756,Craig Rosenberg,Demi Moore,Henry Ian Cusick,Beans El-Balawi,Kate Isitt,Nicholas Gleaves
34581,Kirby Dick,Jeff Anderson,,,,
6877,Tom Dey,Matthew McConaughey,Sarah Jessica Parker,Zooey Deschanel,Justin Bartha,Bradley Cooper
14609,Bob Richardson,Justin Gross,Grey Griffin,Michael Massee,Olivia d'Abo,Marc Worden
950,Carlos Saldanha,Ray Romano,John Leguizamo,Denis Leary,Queen Latifah,Seann William Scott
10912,Delbert Mann,Richard Thomas,Ernest Borgnine,Donald Pleasence,Ian Holm,Patricia Neal
9968,Mark Mylod,Robin Williams,Holly Hunter,Tim Blake Nelson,W. Earl Brown,Woody Harrelson
4173,Roberto Rossellini,Ingrid Bergman,Mario Vitale,Renzo Cesana,Mario Sponzo,Gaetano Famularo
43386,Michael Gordon,José Ferrer,Mala Powers,William Prince,Morris Carnovsky,Ralph Clanton
10116,Ten Shimoyama,Yukie Nakama,Erika Sawajiri,Tomoka Kurotani,Joe Odagiri,Tak Sakaguchi
113479,Jean-Luc Godard,Jacques Dutronc,Isabelle Huppert,Nathalie Baye,Cécile Tanner,Anna Baldaccini
16791,John Stephenson,Tara Fitzgerald,Freddie Highmore,Alex Jennings,Jonathan Bailey,Jessica Claridge
7483,Amos Gitai,Natalie Portman,Hana Laslo,Hiam Abbass,Carmen Maura,Makram Khoury
20442,Anthony Mann,James Stewart,Janet Leigh,Robert Ryan,Ralph Meeker,Millard Mitchell
15590,Catherine Cyran,Luke Mably,Kam Heskin,Maryam d'Abo,Clemency Burton-Hill,Jonathan Firth
1967,Robert Towne,Colin Farrell,Salma Hayek,Donald Sutherland,Eileen Atkins,Idina Menzel
752,James McTeigue,Natalie Portman,Hugo Weaving,Stephen Rea,Stephen Fry,John Hurt
9655,Andy Fickman,Amanda Bynes,Channing Tatum,Laura Ramsey,Vinnie Jones,David Cross
9388,Jason Reitman,Aaron Eckhart,Maria Bello,Cameron Bright,Adam Brody,Sam Elliott
9950,Sidney Lumet,Vin Diesel,Alex Rocco,Frank Pietrangolare,Richard DeDomenico,Paul Borghese
388,Spike Lee,Denzel Washington,Clive Owen,Jodie Foster,Christopher Plummer,Willem Dafoe
868,Gavin Hood,Presley Chweneyagae,Jerry Mofokeng,Terry Pheto,Kenneth Nkosi,Zenzo Ngqobe
14191,Elizabeth Allen Rosenbaum,Emma Roberts,Joanna 'JoJo' Levesque,Sara Paxton,Jake McDorman,Arielle Kebbel
25874,Jack Smight,Rod Steiger,Claire Bloom,Robert Drivas,Don Dubbins,Jason Evers
18009,Rodman Flender,Warwick Davis,Charlie Heath,Shevonne Durkin,Sandy Baron,Clint Howard
19286,Brian Trenchard-Smith,Warwick Davis,John Gatins,Lee Armstrong,John DeMita,Michael Callan
19287,Brian Trenchard-Smith,Warwick Davis,Brent Jasmer,Jessica Collins,Rebecca Carlton,Gary Grossman
18011,Rob Spera,Warwick Davis,Ice-T,Anthony Montgomery,Rashaan Nall,Red Grant
114875,Delbert Mann,Robert Preston,Dorothy McGuire,Eve Arden,Angela Lansbury,Shirley Knight
49781,Michelangelo Antonioni,Lucia Bosé,Massimo Girotti,Ferdinando Sarmi,Gino Rossi,Marika Rowsky
9648,Mark Joffe,Billy Connolly,Judy Davis,Colin Friels,Bille Brown,Wendy Hughes
1379,Aki Kaurismäki,Janne Hyytiäinen,Maria Heiskanen,Maria Järvenhelmi,Ilkka Koivula,Kati Outinen
62719,Matti Grönberg,Heikki Hela,Timo Kahilainen,Heikki Silvennoinen,Mari Turunen,Heikki Vihinen
29481,Boris Ingster,Peter Lorre,John McGuire,Margaret Tallichet,Charles Waldron,Elisha Cook Jr.
9792,Alexandre Aja,Aaron Stanford,Kathleen Quinlan,Vinessa Shaw,Emilie de Ravin,Dan Byrd
10067,Brian Robbins,Tim Allen,Kristin Davis,Danny Glover,Spencer Breslin,Robert Downey Jr.
55676,Michael Henry Wilson,Martin Scorsese,Brian De Palma,Gregory Peck,Frank Capra,Francis Ford Coppola
11573,Bud Yorkin,Alan Arkin,Frank Finlay,Delia Boccardo,Patrick Cargill,Beryl Reid
46828,Blake Edwards,Roberto Benigni,Herbert Lom,Claudia Cardinale,Shabana Azmi,Debrah Farentino
35555,Rupert Murray,Doug Bruce,Rupert Murray,,,
582,Florian Henckel von Donnersmarck,Martina Gedeck,Ulrich Mühe,Sebastian Koch,Ulrich Tukur,Thomas Thieme
52885,Miklós Jancsó,József Madaras,Tibor Molnár,András Kozák,Jácint Juhász,Anatoli Yabbarov
42120,Ringo Lam,Chow Yun-fat,Danny Lee Sau-Yin,Suen Yuet,Roy Cheung,Elvis Tsui
88811,Hou Hsiao-hsien,Jack Kao Kuo-Hsin,Lim Giong,Vicky Wei,Annie Shizuka Inoh,Lien Pi-tung
669,Robert J. Flaherty,Allakariallak,Nyla,Cunayou,Allee,Allegoo
49361,Lucio Fulci,Florinda Bolkan,Barbara Bouchet,Tomás Milián,Irene Papas,Marc Porel
98864,Daniel Petrie,Ellen Burstyn,Sam Shepard,Richard Farnsworth,Roberts Blossom,Clifford David
37939,Seijun Suzuki,Jô Shishido,Misako Watanabe,Tamio Kawaji,Ichiro Kijima,Seijun Suzuki
32052,Ted Post,Burt Lancaster,Craig Wasson,Marc Singer,Joe Unger,David Clennon
34732,Gordon Douglas,Sidney Poitier,Martin Landau,Barbara McNair,Anthony Zerbe,Ed Asner
12763,Liz Friedlander,Antonio Banderas,Rob Brown,Yaya DaCosta,Alfre Woodard,John Ortiz
56935,Claude Goretta,Isabelle Huppert,Yves Beneyton,Florence Giorgetti,Renate Schroeter,Christian Baltauss
13222,Jeff Feuerzeig,Daniel Johnston,,,,
42112,Robert Bresson,Christian Patey,Vincent Risterucci,Sylvie Van den Elsen,Michel Briguet,Caroline Lang
48764,Robert Bresson,Florence Delay,Jean-Claude Fourneau,Roger Honorat,Marc Jacquier,Jean Gillibert
1561,Robert Bresson,Nadine Nortier,Jean-Claude Guilbert,Marie Cardinal,Paul Hébert,Jean Vimenet
31289,Nanni Moretti,Silvio Orlando,Margherita Buy,Jasmine Trinca,Michele Placido,Giuliano Montaldo
186,Paul McGuigan,Josh Hartnett,Bruce Willis,Lucy Liu,Morgan Freeman,Ben Kingsley
8410,Werner Herzog,Brad Dourif,Donald Williams,Ellen Baker,Franklin Chang-Diaz,Shannon Lucid
51311,Werner Herzog,The Dalai Lama,Lama Lhundup Woeser,Takna Jigme Sangpo,Matthieu Ricard,Madhureeta Anand
219,Pedro Almodóvar,Penélope Cruz,Carmen Maura,Lola Dueñas,Blanca Portillo,Yohana Cobo
13751,Doug Atchison,Keke Palmer,Laurence Fishburne,Angela Bassett,Curtis Armstrong,J.R. Villarreal
52345,Guel Arraes,Selton Mello,Débora Falabella,Virginia Cavendish,Bruno Garcia,Tadeu Mello
53961,Laís Bodanzky,Rodrigo Santoro,Cássia Kis Magro,Othon Bastos,Luis Miranda,Caco Ciocler
10292,Mary Lambert,Kate Mara,Robert Vito,Tina Lifford,Ed Marinaro,Michael Coe
15639,Trent Cooper,Larry the Cable Guy,Iris Bahr,Tony Hale,David Koechner,Brooke Dillman
10069,William Brent Bell,Jon Foster,Samaire Armstrong,Frankie Muniz,Jimmi Simpson,Wendell Pierce
43887,George Stevens,Barbara Stanwyck,Preston Foster,Melvyn Douglas,Moroni Olsen,Pert Kelton
3093,Michael Caton-Jones,Sharon Stone,David Morrissey,Charlotte Rampling,David Thewlis,Stan Collymore
9270,Rian Johnson,Joseph Gordon-Levitt,Nora Zehetner,Lukas Haas,Noah Fleiss,Matt O'Leary
11291,Olle Hellbom,Staffan Götestam,Lars Söderdahl,Allan Edwall,Gunn Wållgren,Folke Hjort
28349,Dave Parker,Eric Clawson,Jamie Donahue,Brett Beardslee,Wendy Speake,Benjamin P. Morris
10177,Jake West,Emily Booth,Sam Butler,Jamie Honeybourne,Jodie Shaw,Peter O'Connor
12591,David Steiman,Bill Goldberg,Douglas Smith,Emilie de Ravin,Robert Culp,Dave Thomas
18045,Paul Fox,Kate Greenhouse,Aidan Devine,Gordon Currie,Iris Graham,Dov Tiefenbach
16070,Kirby Dick,Kimberly Peirce,Jon Lewis,David Ansen,Martin Garbus,Wayne Kramer
11348,Jaume Balagueró,Calista Flockhart,Richard Roxburgh,Elena Anaya,Gemma Jones,Colin McFarlane
13960,Christian Robinson,T.I.,Evan Ross,Jackie Long,Lauren London,Albert Daniels
41263,Charles Braverman,Kiefer Sutherland,Lori Loughlin,Joe Spano,Keanu Reeves,Darren Dalton
9035,James Gunn,Nathan Fillion,Don Thompson,Elizabeth Banks,Gregg Henry,Xantha Radley
9957,Dennis Dugan,Jon Heder,Rob Schneider,David Spade,Jon Lovitz,Tim Meadows
30139,Nnegest Likké,Mo'Nique,Jimmy Jean-Louis,Godfrey,Joyful Drake,Brendan Walsh
9389,Christian Volckman,Daniel Craig,Catherine McCormack,Romola Garai,Jonathan Pryce,Ian Holm
460,Dani Levy,Henry Hübchen,Hannelore Elsner,Udo Samel,Golda Tencer,Steffen Groth
28752,Terence Fisher,Oliver Reed,Clifford Evans,Catherine Feller,Yvonne Romain,Anthony Dawson
19059,Charley Stadler,Gary Oldman,Robert Carlyle,Anouska Bolton Lee,Cassandra Bell,John Pearson
8998,Nicole Holofcener,Catherine Keener,Jason Isaacs,Timm Sharp,Jennifer Aniston,Joan Cusack
44947,Gérard Corbiau,Benoît Magimel,Boris Terral,Tchéky Karyo,Colette Emmanuelle,Cécile Bois
13468,Lodge Kerrigan,Damian Lewis,Abigail Breslin,Amy Ryan,Tina Holmes,Stephen Henderson
20521,Andy Fickman,Kristen Bell,Christian Campbell,Neve Campbell,Alan Cumming,Ana Gasteyer
25428,Adam Goldberg,Marisa Coughlan,Judy Greer,Shalom Harlow,Jared Harris,Joshua Jackson
53296,Dome Karukoski,Pamela Tola,Samuli Vauramo,Joonas Sartamo,Eero Milonoff,Jussi Nikkilä
79363,John Parker,Adrienne Barrett,Ben Roseman,Bruno VeSota,Ed Hinkle,Richard Barron
34193,Richard Attenborough,Anthony Hopkins,Ann-Margret,Burgess Meredith,Ed Lauter,E.J. André
4441,Neil Armfield,Abbie Cornish,Heath Ledger,Geoffrey Rush,Tony Martin,Noni Hazlehurst
84954,G.W. Pabst,Werner Krauss,Ruth Weyher,Ilka Grüning,Jack Trevor,Lili Damita
11490,Jean-Pierre Dardenne,Jérémie Renier,Déborah François,Olivier Gourmet,Jérémie Segard,Stéphane Bissot
11304,Jules Naudet,Tony Benatatos,Jamal Braithwaite,Joseph Casaliggi,James Hanlon,Joseph Pfeifer
55368,Louis Malle,Pierre Blaise,Aurore Clément,Holger Löwenadler, Therese Giehse,Stéphane Bouy
18276,Wil Shriner,Luke Wilson,Logan Lerman,Brie Larson,Tim Blake Nelson,Cody Linley
26514,Norman Tokar,James Whitmore,Beverly Garland,Jack Ging,Lonny Chapman,Stewart Petersen
4257,David Zucker,Anna Faris,Regina Hall,Craig Bierko,Bill Pullman,Anthony Anderson
2652,David Slade,Patrick Wilson,Ellen Page,Sandra Oh,Odessa Rae,G.J. Echternkamp
19592,Alex Turner,Henry Thomas,Patrick Fugit,Nicki Aycox,Michael Shannon,Muse Watson
1629,Jean-Luc Godard,Anne Wiazemsky,Jean-Pierre Léaud,Juliet Berto,Michel Semeniako,Lex De Bruijn
17111,Parkpoom Wongpoom,Ananda Everingham,Natthaweeranuch Thongmee,Achita Sikamana,Unnop Chanpaibool,Titikarn Tongprasearth
9526,Robert Altman,Meryl Streep,Lindsay Lohan,Virginia Madsen,Woody Harrelson,Garrison Keillor
19126,Mark Rydell,Danny DeVito,Kim Basinger,Forest Whitaker,Ray Liotta,Tim Roth
80556,Satyajit Ray,Sanjeev Kumar,Saeed Jaffrey,Shabana Azmi,Richard Attenborough,Amitabh Bachchan
39045,Hal Sutherland,Scott Grimes,Tom Bosley,Rickie Lee Jones,James Earl Jones,
27201,Matthew Robbins,Mark Hamill,Annie Potts,Eugene Roche,William Bryant,Richard McKenzie
5820,Clark Johnson,Michael Douglas,Kiefer Sutherland,Eva Longoria,Martin Donovan,Kim Basinger
19661,Edward Dmytryk,Gregory Peck,Diane Baker,Walter Matthau,Kevin McCarthy,Jack Weston
41338,Im Sang-soo,Han Seok-kyu,Song Jae-ho ,Baek Yun-Shik,Kim Eung-Soo,Jo Sang-Geon
9904,Steve 'Spaz' Williams,Kiefer Sutherland,Jim Belushi,Eddie Izzard,Janeane Garofalo,William Shatner
50724,Ricardo de Montreuil,Bárbara Mori,Manolo Cardona,Christian Meier,Gaby Espino,Beto Cuevas
588,Christophe Gans,Radha Mitchell,Sean Bean,Laurie Holden,Deborah Kara Unger,Kim Coates
17247,Carlos Reygadas,Marcos Hernández,Anapola Mushkadiz,Bertha Ruiz,David Bornstein,Rosalinda Ramirez
9310,Paul Weitz,Hugh Grant,Dennis Quaid,Mandy Moore,Willem Dafoe,Chris Klein
48369,Marcel Carné,Annabella,Jean-Pierre Aumont,Louis Jouvet,Arletty,Paulette Dubost
18858,Ann Turner,Susan Sarandon,Sam Neill,Emily Blunt,Charles Tingwell,William McInnes
35545,George Fitzmaurice,Greta Garbo,Ramon Novarro,Lionel Barrymore,Lewis Stone,C. Henry Gordon
1557,Hans-Christian Schmid,Fabian Busch,August Diehl,Dieter Landuris,Jan-Gregor Kremp,Zbigniew Zamachowski
16367,Julian Jarrold,Joel Edgerton,Chiwetel Ejiofor,Sarah-Jane Potts,Nick Frost,Linda Bassett
17131,Stuart Heisler,Brian Donlevy,Veronica Lake,Alan Ladd,Bonita Granville,Richard Denning
8982,Prachya Pinkaew,Tony Jaa,Petchtai Wongkamlao,Bongkoj Khongmalai,Xing Jing,Nathan Jones
956,J.J. Abrams,Tom Cruise,Philip Seymour Hoffman,Ving Rhames,Billy Crudup,Michelle Monaghan
36253,Tsai Ming-liang,Lee Kang-Sheng,Chen Shiang-Chyi,Sumomo Yozakura,Lu Yi-Ching,Yang Kuei-Mei
31506,Fritz Lang,Paul Richter,Theodor Loos,Margarete Schön,Gertrud Arnold,Rudolf Klein-Rogge
42512,Fritz Lang,Margarete Schön,Gertrud Arnold,Theodor Loos,Rudolf Klein-Rogge,Hanna Ralph
1416,Kim Ki-duk,Jang Dong-gun,Jeong-hak Kim,Park Ji-ah ,Hye-jin Yu,Kim Tae-woo
9530,Barry Sonnenfeld,Robin Williams,Cheryl Hines,Joanna 'JoJo' Levesque,Josh Hutcherson,Jeff Daniels
9829,Paul Greengrass,J.J. Johnson,Polly Adams,Trish Gates,Nancy McDoniel,Opal Alladin
10115,Jessica Bendinger,Jeff Bridges,Missy Peregrym,Vanessa Lengies,Maddy Curley,Nikki SooHoo
560,Fritz Lang,Joan Bennett,Michael Redgrave,Anne Revere,Barbara O'Neil,Natalie Schafer
5717,Ramin Bahrani,Leticia Dolera,Charles Daniel Sandoval,Ali Reza,Farooq 'Duke' Muhammad,Panicker Upendran
41292,Jia Zhangke,Zhao Tao,Cheng Tai-Shen,Jue Jing,Jiang Zhong-Wei,Yi-qun Wang
14384,Ralph Nelson,Candice Bergen,Peter Strauss,Donald Pleasence,John Anderson,Jorge Rivero
28432,Lloyd Bacon,James Cagney,Joan Blondell,Ruby Keeler,Dick Powell,Frank McHugh
19719,Andrew J. Stratmann,James Gunn,Jenna Fischer,Peter Alton,Sarah Sido,Linda Cardellini
10008,Courtney Solomon,Donald Sutherland,Sissy Spacek,James D'Arcy,Matthew Marsh,Gaye Brown
7870,David Jacobson,Edward Norton,Evan Rachel Wood,David Morse,Rory Culkin,Bruce Dern
34019,Yôji Yamada,Masatoshi Nagase,松隆子,Hidetaka Yoshioka,Yukiyoshi Ozawa,Tomoko Tabata
7518,Tim Johnson,Bruce Willis,Garry Shandling,Steve Carell,Wanda Sykes,William Shatner
9786,Terry Zwigoff,Max Minghella,Sophia Myles,John Malkovich,Jim Broadbent,Matt Keeslar
503,Wolfgang Petersen,Kurt Russell,Richard Dreyfuss,Josh Lucas,Jacinda Barrett,Emmy Rossum
591,Ron Howard,Tom Hanks,Audrey Tautou,Ian McKellen,Paul Bettany,Jean Reno
36668,Brett Ratner,Hugh Jackman,Halle Berry,Ian McKellen,Patrick Stewart,Famke Janssen
9767,Peyton Reed,Vince Vaughn,Jennifer Aniston,Joey Lauren Adams,Cole Hauser,Jon Favreau
13689,Victor Salva,Scott Mechlowicz,Nick Nolte,Amy Smart,Tim DeKay,Ashton Holmes
18164,Michael Cuesta,Zoe Weizenbaum,Conor Donovan,Jesse Camacho,Jeremy Renner,Annabella Sciorra
15013,Richard E. Grant,Gabriel Byrne,Emily Watson,Julie Walters,Nicholas Hoult,Miranda Richardson
21014,Scott Marshall,Daryl Sabara,Jami Gertz,Jeremy Piven,Cheryl Hines,Carter Jenkins
920,Joe Ranft,Owen Wilson,Paul Newman,Bonnie Hunt,Larry the Cable Guy,Tony Shalhoub
18484,Larry Clark,Jonathan Velasquez,Francisco Pedrasa,Milton Velasquez,Usvaldo Panameno,Eddie Valasquez
